date,source,source_tx_id,tx_type,asset,amount,fee,fee_asset,counterparty_asset,counterparty_amount,notes
2020-11-27T09:43:02+00:00,kraken,LWL444-GQZWK-VCLV3K,deposit,EUR,985,0,,,0,Kraken deposit (fiat)
2020-12-01T09:08:40+00:00,kraken,LX7IDP-EYDUU-OAP2OS,withdrawal,ETH,1.37601,0.005,ETH,,0,Kraken withdrawal (crypto)
2020-12-01T09:36:59+00:00,kraken,LA77ZB-6T2QV-MFC55H,withdrawal,BTC,0.02784,0.0005,BTC,,0,Kraken withdrawal (crypto)
2020-12-03T16:38:09+00:00,kraken,LD2K72-A7FCP-4RY6VC,deposit,EUR,1.1E+4,0,,,0,Kraken deposit (fiat)
2020-12-04T09:54:07+00:00,kraken,LWKNHL-EZAFC-G334JB,deposit,EUR,1.3E+4,0,,,0,Kraken deposit (fiat)
2020-12-04T10:41:40+00:00,kraken,LVUFQY-W6QK4-YZJLIM,withdrawal,ETH,16.14154,0.005,ETH,,0,Kraken withdrawal (crypto)
2020-12-04T12:06:26+00:00,kraken,LCGTGU-7MORL-MPMOVS,withdrawal,ETH,16.24153,0.005,ETH,,0,Kraken withdrawal (crypto)
2020-12-04T12:22:46+00:00,kraken,LMNWFU-N2E23-TWP6XA,withdrawal,ETH,16.41578,0.005,ETH,,0,Kraken withdrawal (crypto)
2020-12-07T10:06:48+00:00,kraken,LU2TXT-GNPAT-DLAHQH,deposit,EUR,7.35E+3,0,,,0,Kraken deposit (fiat)
2020-12-07T10:47:01+00:00,kraken,LZQDWN-S3NDC-VX7SS7,internal_transfer,DOT,-765.51500265,0,,,0,Kraken transfer spottostaking (crypto)
2020-12-07T10:47:10+00:00,kraken,LZPFAT-XS5VI-TCIW6U,internal_transfer,DOT,765.51500265,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2020-12-07T10:47:36+00:00,kraken,L4IAQ5-BMJZF-OC4BG3,internal_transfer,KSM,73.98772318,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2020-12-07T10:47:38+00:00,kraken,LRKRDF-CCBUC-6IMEXZ,internal_transfer,KSM,-73.98772318,0,,,0,Kraken transfer spottostaking (crypto)
2020-12-08T07:15:33+00:00,kraken,LY6PN2-247QS-GMVZBZ,staking_reward,DOT,0.14900567,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2020-12-08T13:13:22+00:00,kraken,LUQBBX-32JUG-2GCYWP,withdrawal,BTC,0.0095,0.0005,BTC,,0,Kraken withdrawal (crypto)
2020-12-08T22:37:15+00:00,kraken,LG4QUV-TEAT2-TM5UIG,withdrawal,BTC,0.04173,0.0005,BTC,,0,Kraken withdrawal (crypto)
2020-12-09T02:42:11+00:00,kraken,LKCQPY-FWLTU-XM6J6Q,staking_reward,KSM,0.03971377,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2020-12-09T09:38:52+00:00,kraken,LRYKQP-I6IOT-5LEK3R,deposit,EUR,2.4E+3,0,,,0,Kraken deposit (fiat)
2020-12-09T10:01:42+00:00,kraken,LAD5FN-GWJQ7-MYS5PF,withdrawal,ETH,3.49244,0.005,ETH,,0,Kraken withdrawal (crypto)
2020-12-09T10:09:50+00:00,kraken,LLARZM-KQYZW-Q7PFLK,withdrawal,BTC,0.05275,0.0005,BTC,,0,Kraken withdrawal (crypto)
2020-12-11T03:53:40+00:00,kraken,LWDGFD-BD4AX-ROZZSB,staking_reward,DOT,0.75464686,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2020-12-11T14:40:34+00:00,kraken,L27DZQ-QZEMK-NRD3A6,deposit,EUR,1.16E+3,0,,,0,Kraken deposit (fiat)
2020-12-12T02:21:09+00:00,kraken,LNZEAN-O6GL3-E673GB,staking_reward,KSM,0.07296322,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2020-12-12T15:05:02+00:00,kraken,LK3JJX-E44DX-MNDJ3B,internal_transfer,DOT,25.57423099,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2020-12-12T15:05:04+00:00,kraken,LRYVID-QMD7Z-KQI5JW,internal_transfer,DOT,-25.57423099,0,,,0,Kraken transfer spottostaking (crypto)
2020-12-12T20:47:52+00:00,kraken,LUVZVG-H3G4F-YCWI4F,internal_transfer,DOT,-25.06734027,0,,,0,Kraken transfer spottostaking (crypto)
2020-12-12T20:48:20+00:00,kraken,LVGOVX-NSRPZ-SNYVO6,internal_transfer,DOT,25.06734027,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2020-12-12T20:49:06+00:00,kraken,LGXVJB-YNLOC-IVF5XV,internal_transfer,KSM,2.46984626,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2020-12-12T20:49:21+00:00,kraken,L5HWJV-PSY3H-CSMPSL,internal_transfer,KSM,-2.46984626,0,,,0,Kraken transfer spottostaking (crypto)
2020-12-13T17:39:10+00:00,kraken,LMXDRY-NCT32-DCVBRE,withdrawal,ETH,1.2868,0.005,ETH,,0,Kraken withdrawal (crypto)
2020-12-15T04:00:17+00:00,kraken,LFHLSL-GQJCI-KHUCBS,staking_reward,DOT,1.04536645,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2020-12-16T02:22:56+00:00,kraken,LL4NMG-6SP45-OX2MEI,staking_reward,KSM,0.09999013,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2020-12-18T04:08:09+00:00,kraken,LVI2CP-7ZB6I-BADADV,staking_reward,DOT,0.80630562,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2020-12-18T07:21:59+00:00,kraken,L3KPKO-TV7VL-GTVS4L,internal_transfer,KSM,-5.58442632,0,,,0,Kraken transfer spottostaking (crypto)
2020-12-18T07:22:06+00:00,kraken,LLFEXS-C5SFE-TKTFTZ,internal_transfer,KSM,5.58442632,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2020-12-19T02:26:06+00:00,kraken,LHA6C5-MHUZ2-EH7SPY,staking_reward,KSM,0.07699265,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2020-12-22T03:58:34+00:00,kraken,LNS5LE-YEAJ3-APK6ZB,staking_reward,DOT,1.07616059,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2020-12-23T02:27:38+00:00,kraken,L5LHTV-VLZVI-4W7G5I,staking_reward,KSM,0.1081974,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2020-12-25T03:59:57+00:00,kraken,L6OBHD-JM3CK-GEBLZ3,staking_reward,DOT,0.80815424,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2020-12-26T02:30:02+00:00,kraken,LOL7K4-AN4IM-WBUJHU,staking_reward,KSM,0.08125439,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2020-12-28T12:07:58+00:00,kraken,LKHXPO-JHXL6-CAPKNN,deposit,EUR,2245,0,,,0,Kraken deposit (fiat)
2020-12-28T12:43:33+00:00,kraken,LIZJEJ-SZG6O-RBBFH3,internal_transfer,KSM,-1.60269078,0,,,0,Kraken transfer spottostaking (crypto)
2020-12-28T12:43:48+00:00,kraken,LAHGAQ-AOJAI-5CAR2W,internal_transfer,KSM,1.60269078,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2020-12-29T04:09:07+00:00,kraken,LGJHUD-76ZZK-5ESEIE,staking_reward,DOT,1.07863316,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2020-12-29T09:48:02+00:00,kraken,L5GLVB-7F7WX-CQARKP,deposit,EUR,2.17E+4,0,,,0,Kraken deposit (fiat)
2020-12-29T10:12:47+00:00,kraken,L4YGG3-D7RP3-MPKGNG,fiat_withdrawal,USDC,2.5,2.5,USDC,,0,Kraken withdrawal (stable_coin)
2020-12-29T10:20:49+00:00,kraken,LDNGJO-GDCNX-GOYZPJ,fiat_withdrawal,USDC,20122.6311,2.5,USDC,,0,Kraken withdrawal (stable_coin)
2020-12-29T12:39:01+00:00,kraken,LNCZ76-YMYK2-P7QBSB,fiat_withdrawal,USDC,2.5,2.5,USDC,,0,Kraken withdrawal (stable_coin)
2020-12-29T12:44:14+00:00,kraken,LLG5KH-5QZV7-JUXIIN,fiat_withdrawal,USDC,2403.6033,2.5,USDC,,0,Kraken withdrawal (stable_coin)
2020-12-29T16:42:18+00:00,kraken,LPWG35-IDDPT-KPMNP6,internal_transfer,KSM,-1.13636364,0,,,0,Kraken transfer spottostaking (crypto)
2020-12-29T16:42:54+00:00,kraken,LRQSB6-MK4KP-IENFHR,internal_transfer,KSM,1.13636364,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2020-12-29T18:24:50+00:00,kraken,L5RFV5-JQUFN-CCGFFH,withdrawal,LINK,1.88,0.12,LINK,,0,Kraken withdrawal (crypto)
2020-12-29T18:39:41+00:00,kraken,L4R3C3-4U6XP-TFPQQJ,withdrawal,LINK,102.84178,0.12,LINK,,0,Kraken withdrawal (crypto)
2020-12-29T18:47:49+00:00,kraken,LUQ5I6-3LM63-FSZKR7,withdrawal,BTC,0.0045,0.0005,BTC,,0,Kraken withdrawal (crypto)
2020-12-29T18:55:50+00:00,kraken,LPC3CD-5J45O-VXAFOQ,withdrawal,BTC,0.13178,0.0005,BTC,,0,Kraken withdrawal (crypto)
2020-12-30T02:31:30+00:00,kraken,L2W4HE-VPA4Q-OU5WN4,staking_reward,KSM,0.10940885,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2020-12-30T09:25:54+00:00,kraken,LP7LK6-BPRT5-TLFI7Y,withdrawal,ETH,0.50261,0.005,ETH,,0,Kraken withdrawal (crypto)
2020-12-30T21:10:21+00:00,kraken,LPTOG6-S7QUO-KT5FFK,withdrawal,LINK,43.73965,0.12,LINK,,0,Kraken withdrawal (crypto)
2020-12-31T12:16:35+00:00,kraken,LYMQFS-PCYXV-NOJQ3H,deposit,USDC,1E+1,0,,,0,Kraken deposit (stable_coin)
2020-12-31T12:26:43+00:00,kraken,LGDNGD-JOJHK-G7BHLG,deposit,USDC,9.9E+2,0,,,0,Kraken deposit (stable_coin)
2021-01-01T04:21:17+00:00,kraken,LCHXEG-XPQKB-Z54HGH,staking_reward,DOT,0.81001758,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-01-01T10:18:02+00:00,kraken,LY3VIW-Y6IWC-NPDC5X,withdrawal,ETH,1.08203,0.005,ETH,,0,Kraken withdrawal (crypto)
2021-01-01T10:20:10+00:00,kraken,LTUF4G-OMJDK-NKLA33,withdrawal,LINK,21.80982,0.12,LINK,,0,Kraken withdrawal (crypto)
2021-01-01T11:00:20+00:00,kraken,L6RYT6-52F57-N6CSG5,internal_transfer,DOT,34.04453733,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2021-01-01T11:00:34+00:00,kraken,LNVH5L-DKVCV-RL5KSZ,internal_transfer,DOT,-34.04453733,0,,,0,Kraken transfer spottostaking (crypto)
2021-01-01T15:36:39+00:00,kraken,LF62GX-CD5JI-WQK3EC,internal_transfer,KSM,3.71428571,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2021-01-01T15:36:40+00:00,kraken,LEKAXX-VLEOL-CBF2WG,internal_transfer,KSM,-3.71428571,0,,,0,Kraken transfer spottostaking (crypto)
2021-01-02T02:33:32+00:00,kraken,LSSS36-U3GHD-5VJTME,staking_reward,KSM,0.08467043,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-01-04T09:52:23+00:00,kraken,LFCZOE-JWT7S-3WO3NM,deposit,USDC,1E+1,0,,,0,Kraken deposit (stable_coin)
2021-01-04T10:07:02+00:00,kraken,L5K76F-KJNYS-W72RBD,deposit,USDC,9115.1311,0,,,0,Kraken deposit (stable_coin)
2021-01-04T11:08:40+00:00,kraken,L4BR2N-EKGTR-BJ2HCM,withdrawal,ETH,0.005,0.005,ETH,,0,Kraken withdrawal (crypto)
2021-01-04T11:20:00+00:00,kraken,LBLMZ2-CY4M4-CSZVJJ,withdrawal,BTC,0.0045,0.0005,BTC,,0,Kraken withdrawal (crypto)
2021-01-04T11:29:16+00:00,kraken,LDATT6-YNBLQ-6QRI3H,withdrawal,ETH,7.87461,0.005,ETH,,0,Kraken withdrawal (crypto)
2021-01-04T11:33:56+00:00,kraken,LHLNMV-SHCQV-EMV3YE,withdrawal,BTC,0.03569,0.0005,BTC,,0,Kraken withdrawal (crypto)
2021-01-04T16:20:44+00:00,kraken,LZNU2A-K2KIB-AWYJT7,deposit,EUR,5.2E+2,0,,,0,Kraken deposit (fiat)
2021-01-05T04:39:02+00:00,kraken,LCHQP3-AOZ5L-IQ7UAB,staking_reward,DOT,1.12119711,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-01-06T02:36:11+00:00,kraken,LDC5NV-TSRIU-HUQUXL,staking_reward,KSM,0.11718272,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-01-07T07:34:46+00:00,kraken,LFV3V6-VAOGJ-7L6DNS,internal_transfer,DOT,3.125,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2021-01-07T07:34:47+00:00,kraken,LUCZP3-O5DBD-MSDNFP,internal_transfer,DOT,-3.125,0,,,0,Kraken transfer spottostaking (crypto)
2021-01-07T20:41:54+00:00,kraken,LGTROG-KRNE2-EWKYFQ,internal_transfer,KSM,5.08158014,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2021-01-07T20:41:56+00:00,kraken,LHRGPT-2TAKY-DMXMVN,internal_transfer,KSM,-5.08158014,0,,,0,Kraken transfer spottostaking (crypto)
2021-01-07T20:44:32+00:00,kraken,LO3PW7-F4QHS-V6TC6V,withdrawal,LINK,14.90327,0.12,LINK,,0,Kraken withdrawal (crypto)
2021-01-08T04:54:02+00:00,kraken,L2SSKY-QQNFX-F4SQSU,staking_reward,DOT,0.84620566,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-01-09T02:39:26+00:00,kraken,LECP7U-563KW-EHDMLP,staking_reward,KSM,0.09003964,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-01-12T05:08:09+00:00,kraken,LDT6NY-YWHGB-JYA7VJ,staking_reward,DOT,1.13253667,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-01-13T02:43:37+00:00,kraken,LSWNE2-UJ52X-DK6JSQ,staking_reward,KSM,0.12413238,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-01-15T05:44:29+00:00,kraken,LUOWSZ-U6YK2-64O67E,staking_reward,DOT,0.85048954,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-01-16T02:46:45+00:00,kraken,LC6BXE-ZD2HH-N2MFIK,staking_reward,KSM,0.09322085,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-01-19T05:56:11+00:00,kraken,L4IKZY-TUQQ4-TDNHIU,staking_reward,DOT,1.13513182,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-01-20T02:53:09+00:00,kraken,LXHL7E-RC6O3-W5FVRC,staking_reward,KSM,0.12441769,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-01-22T06:31:48+00:00,kraken,LK3ZZL-ZVTIL-A6SIHC,staking_reward,DOT,0.85243467,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-01-23T03:02:19+00:00,kraken,LDH5IS-RD4JS-V5MNOK,staking_reward,KSM,0.09343535,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-01-26T06:51:02+00:00,kraken,LWQEKM-LFM27-S7NLUL,staking_reward,DOT,1.13773162,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-01-27T03:07:58+00:00,kraken,LRGGCS-PIE54-FVBGT4,staking_reward,KSM,0.12470353,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-01-29T07:14:35+00:00,kraken,LE6CHL-OUIYT-XOJVLZ,staking_reward,DOT,0.85438928,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-01-30T03:18:58+00:00,kraken,LR5XJS-U4SFF-TF6GUK,staking_reward,KSM,0.09365091,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-02-02T07:49:06+00:00,kraken,LIWPD4-L5OWX-M5K7VQ,staking_reward,DOT,1.14033404,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-02-03T03:14:32+00:00,kraken,LEIUD5-5HABZ-DRVC43,staking_reward,KSM,0.12498916,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-02-04T10:49:44+00:00,kraken,L6NP6B-W6BIM-6YDVFA,deposit,USDC,1E+1,0,,,0,Kraken deposit (stable_coin)
2021-02-04T10:59:18+00:00,kraken,LBC2AZ-AJETV-55TJTP,deposit,USDC,4991,0,,,0,Kraken deposit (stable_coin)
2021-02-04T11:19:21+00:00,kraken,LTBSPS-MHU36-AXLABH,internal_transfer,KSM,-10.3926337,0,,,0,Kraken transfer spottostaking (crypto)
2021-02-04T11:19:37+00:00,kraken,LLWVWZ-2MF3R-BJLN4E,internal_transfer,KSM,10.3926337,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2021-02-04T11:26:47+00:00,kraken,LAY46P-W77N5-4J6EJM,withdrawal,SNX,1.8,0.2,SNX,,0,Kraken withdrawal (crypto)
2021-02-04T11:32:48+00:00,kraken,LBH7CY-SEAHO-S5DCVW,withdrawal,SNX,95.22451,0.2,SNX,,0,Kraken withdrawal (crypto)
2021-02-04T12:35:39+00:00,kraken,LZWBO2-AQM5Y-IACANY,withdrawal,AAVE,0.1081,0.0119,AAVE,,0,Kraken withdrawal (crypto)
2021-02-04T12:46:57+00:00,kraken,LDEBCY-PBB27-D3DC4U,withdrawal,AAVE,4.32581,0.0119,AAVE,,0,Kraken withdrawal (crypto)
2021-02-05T08:50:40+00:00,kraken,LH765M-WIA2G-RNNKJN,staking_reward,DOT,0.85633193,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-02-06T03:20:17+00:00,kraken,L4K3R4-LZOLL-TSTRTU,staking_reward,KSM,0.09936838,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-02-09T09:31:01+00:00,kraken,LRRC3E-ZKXIG-EUAWZ2,staking_reward,DOT,1.14295029,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-02-10T03:22:56+00:00,kraken,LARN7X-Y6KYX-REODAS,staking_reward,KSM,0.13894285,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-02-12T10:22:24+00:00,kraken,L7XVFO-UZPAT-D3IECR,staking_reward,DOT,0.85827648,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-02-13T03:33:48+00:00,kraken,LPVWRR-PZEEJ-DMOC4F,staking_reward,KSM,0.10434366,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-02-16T11:19:03+00:00,kraken,LMGFPP-U265Y-CHFZ5B,staking_reward,DOT,1.14555801,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-02-16T15:02:19+00:00,kraken,LLD5LW-D4SI4-K36NE4,internal_transfer,DOT,-4E+1,0,,,0,Kraken transfer stakingtospot (staking_on_chain)
2021-02-16T15:02:37+00:00,kraken,LVYHSV-3ET7Z-AACKNC,internal_transfer,DOT,4E+1,0,,,0,Kraken transfer spotfromstaking (crypto)
2021-02-16T15:35:46+00:00,kraken,LCPOVF-IR4FR-FWBDGQ,fiat_withdrawal,EUR,995.4,0.09,EUR,,0,Kraken withdrawal (fiat)
2021-02-16T17:30:56+00:00,kraken,LNKAON-AHYYB-S6D5YA,deposit,USDC,2E+1,0,,,0,Kraken deposit (stable_coin)
2021-02-16T17:40:05+00:00,kraken,L3YBYA-4OM7N-7VSPNV,deposit,USDC,2.98E+3,0,,,0,Kraken deposit (stable_coin)
2021-02-16T18:20:31+00:00,kraken,LESUYR-L7T3J-TNUENQ,fiat_withdrawal,EUR,2445.12,0.09,EUR,,0,Kraken withdrawal (fiat)
2021-02-17T03:40:25+00:00,kraken,LIFUQB-DAADT-SAD3O7,staking_reward,KSM,0.13926064,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-02-19T12:50:41+00:00,kraken,LMD2W7-DCJ2Y-Z63REZ,staking_reward,DOT,0.82848826,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-02-20T03:54:21+00:00,kraken,L6JRTD-DUN7W-QLPQTG,staking_reward,KSM,0.10458231,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-02-23T13:46:58+00:00,kraken,LO7TMT-HVJPK-IPZNNP,staking_reward,DOT,1.09556053,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-02-24T04:02:30+00:00,kraken,LF4N76-X3YJR-KQOAWG,staking_reward,KSM,0.13958201,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-02-26T09:50:23+00:00,kraken,L2FU5S-RBS2N-IHGIIK,staking_reward,DOT,0.8226619,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-02-26T12:09:58+00:00,kraken,LDVTT4-5S6RO-5BNNDV,deposit,EUR,9.8E+2,0,,,0,Kraken deposit (fiat)
2021-02-26T23:41:56+00:00,kraken,LBZMZ7-UKJBL-HXRQ26,withdrawal,ETH,0.31065,0.0017,ETH,,0,Kraken withdrawal (crypto)
2021-02-26T23:44:24+00:00,kraken,LAKJQN-QLFNH-FUILWS,withdrawal,AAVE,1.07354,0.0119,AAVE,,0,Kraken withdrawal (crypto)
2021-02-26T23:44:59+00:00,kraken,LINN45-3WG2Z-5BMPRH,withdrawal,LINK,14.06524,0.12,LINK,,0,Kraken withdrawal (crypto)
2021-02-27T04:13:26+00:00,kraken,LDG4U2-22KEW-QGH7JD,staking_reward,KSM,0.10482217,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-03-02T10:25:53+00:00,kraken,LELQ6A-K4PWN-LRRKJP,staking_reward,DOT,1.09811902,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-03-03T04:20:19+00:00,kraken,LWBA6F-QBQN3-SQHYXG,staking_reward,KSM,0.1399047,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-03-05T11:37:39+00:00,kraken,LPLRM2-YMIRN-BGPACZ,staking_reward,DOT,0.82460452,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-03-06T04:28:00+00:00,kraken,LHPFZ2-YO2NL-ATVNF3,staking_reward,KSM,0.10506075,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-03-09T04:26:32+00:00,kraken,LBZ3DL-JSDD4-JSVEJF,staking_reward,DOT,1.10062608,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-03-10T04:35:20+00:00,kraken,LTJ6GT-VA5NZ-PJ22AX,staking_reward,KSM,0.14022684,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-03-12T04:13:19+00:00,kraken,LLDODG-L5K5Q-TWRL7V,staking_reward,DOT,0.82659267,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-03-13T04:45:00+00:00,kraken,LTRUAR-NFDXR-6RE4CO,staking_reward,KSM,0.10530134,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-03-16T04:25:17+00:00,kraken,LW2ZLF-2QEXO-NUCKL5,staking_reward,DOT,1.10324227,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-03-17T04:52:07+00:00,kraken,LNMA76-WK7MR-DLKJUA,staking_reward,KSM,0.14054626,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-03-19T04:25:56+00:00,kraken,LT7EUL-PEBGP-M56VDH,staking_reward,DOT,0.82850853,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-03-20T04:59:38+00:00,kraken,LBCJMZ-CJXFC-Q7KUSW,staking_reward,KSM,0.10554611,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-03-23T04:29:44+00:00,kraken,LLRZA5-7VQGA-XON5KB,staking_reward,DOT,1.1057658,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-03-24T05:09:17+00:00,kraken,LPTBNU-HSDCT-UE4FTB,staking_reward,KSM,0.140869,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-03-26T04:40:42+00:00,kraken,LSFHNS-NR2PN-JEATNI,staking_reward,DOT,0.83040009,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-03-27T05:20:41+00:00,kraken,LJT33D-3JIK5-7S6NRA,staking_reward,KSM,0.10578813,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-03-30T04:46:16+00:00,kraken,L3QU3A-RPLVE-4DBNNA,staking_reward,DOT,1.10832275,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-03-31T05:27:59+00:00,kraken,LMVDYY-J4E7E-NTVOWS,staking_reward,KSM,0.14119342,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-04-02T04:47:34+00:00,kraken,LFTNUJ-NVGAI-7UYSST,staking_reward,DOT,0.83230519,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-04-03T05:38:01+00:00,kraken,LRUQ4L-TKO3K-V64LEK,staking_reward,KSM,0.10603066,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-04-06T04:55:01+00:00,kraken,LC7OQH-ECF6W-6RTGHP,staking_reward,DOT,1.1108667,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-04-07T05:51:30+00:00,kraken,LTVBKC-75NMK-HUXTGO,staking_reward,KSM,0.14151783,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-04-09T04:54:14+00:00,kraken,L2A2OD-CGO3Z-ADRWRL,staking_reward,DOT,0.83423764,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-04-10T06:02:15+00:00,kraken,LFNC46-RPOPZ-JHALOG,staking_reward,KSM,0.10627641,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-04-13T04:59:22+00:00,kraken,LYJPDK-E7PW7-GGSNXH,staking_reward,DOT,1.11340546,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-04-14T06:14:37+00:00,kraken,LBBC22-ONSZO-X3WHYM,staking_reward,KSM,0.1418412,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-04-16T05:13:53+00:00,kraken,LHEGUC-DPLCQ-73AZ7I,staking_reward,DOT,0.83613974,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-04-17T06:21:43+00:00,kraken,LL3XJM-G6RLO-UQOWEY,staking_reward,KSM,0.10651774,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-04-20T05:21:06+00:00,kraken,LUL3YW-GS56K-JVE3FE,staking_reward,DOT,1.11598392,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-04-21T06:27:32+00:00,kraken,LAGN46-LNS5W-NDN2GL,staking_reward,KSM,0.14216879,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-04-23T05:43:52+00:00,kraken,LRTZCP-6FV2P-7VDR4D,staking_reward,DOT,0.83805185,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-04-24T06:38:20+00:00,kraken,LQULI3-5P7SA-WFGFCF,staking_reward,KSM,0.1067636,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
